date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:20:35	114932/114932	---M--	200	added ('OK')	font/ttf	date:Sat,%2008%20Sep%202018%2021:52:21%20GMT	https://www.vezzygame.com/admin/extends/dist/css/icons/font-awesome/webfonts/fa-solid-900.ttf	C:/Users/EkremTG/Desktop/xvezzy%20sitesi/www.vezzygame.com/admin/extends/dist/css/icons/font-awesome/webfonts/fa-solid-900.ttf	(from https://www.vezzygame.com/admin/extends/dist/css/icons/font-awesome/css/fontawesome-all.css)
21:20:35	1139/1139	---M--	403	error ('Forbidden')	text/html	date:Sat,%2029%20Jun%202019%2018:20:35%20GMT	https://www.vezzygame.com/admin/extends/dist/css/icons/themify-icons/fonts/themify.eot?-fvbane	C:/Users/EkremTG/Desktop/xvezzy%20sitesi/www.vezzygame.com/admin/extends/dist/css/icons/themify-icons/fonts/themify9f24.eot	(from https://www.vezzygame.com/admin/extends/dist/css/icons/themify-icons/themify-icons.css)
21:20:36	56108/56108	---M--	200	added ('OK')	font/woff	date:Sat,%2008%20Sep%202018%2021:52:12%20GMT	https://www.vezzygame.com/admin/extends/dist/css/icons/themify-icons/fonts/themify.woff	C:/Users/EkremTG/Desktop/xvezzy%20sitesi/www.vezzygame.com/admin/extends/dist/css/icons/themify-icons/fonts/themify.woff	(from https://www.vezzygame.com/admin/extends/dist/css/icons/themify-icons/themify-icons.css)
21:20:36	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2008%20Sep%202018%2021:52:13%20GMT	https://www.vezzygame.com/admin/extends/dist/css/icons/themify-icons/fonts/themify.eot?	C:/Users/EkremTG/Desktop/xvezzy%20sitesi/www.vezzygame.com/admin/extends/dist/css/icons/themify-icons/fonts/themifyd41d.eot	(from https://www.vezzygame.com/admin/extends/dist/css/icons/themify-icons/themify-icons.css)
21:20:36	420250/420250	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2008%20Sep%202018%2021:52:21%20GMT	https://www.vezzygame.com/admin/extends/dist/css/icons/font-awesome/webfonts/fa-solid-900.svg	C:/Users/EkremTG/Desktop/xvezzy%20sitesi/www.vezzygame.com/admin/extends/dist/css/icons/font-awesome/webfonts/fa-solid-900.svg	(from https://www.vezzygame.com/admin/extends/dist/css/icons/font-awesome/css/fontawesome-all.css)
21:20:36	78584/78584	---M--	200	added ('OK')	font/ttf	date:Sat,%2008%20Sep%202018%2021:52:12%20GMT	https://www.vezzygame.com/admin/extends/dist/css/icons/themify-icons/fonts/themify.ttf	C:/Users/EkremTG/Desktop/xvezzy%20sitesi/www.vezzygame.com/admin/extends/dist/css/icons/themify-icons/fonts/themify.ttf	(from https://www.vezzygame.com/admin/extends/dist/css/icons/themify-icons/themify-icons.css)
21:20:36	1139/1139	---M--	403	error ('Forbidden')	text/html	date:Sat,%2029%20Jun%202019%2018:20:36%20GMT	https://www.vezzygame.com/admin/extends/dist/css/icons/themify-icons/fonts/themify.svg?-fvbane	C:/Users/EkremTG/Desktop/xvezzy%20sitesi/www.vezzygame.com/admin/extends/dist/css/icons/themify-icons/fonts/themify9f24.svg	(from https://www.vezzygame.com/admin/extends/dist/css/icons/themify-icons/themify-icons.css)
21:20:36	617/617	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Jun%202019%2018:20:36%20GMT	https://www.vezzygame.com/admin/extends/dist/css/icons/material-design-iconic-font//fonts/materialdesignicons-webfont.eot?v=1.8.36	C:/Users/EkremTG/Desktop/xvezzy%20sitesi/www.vezzygame.com/admin/extends/dist/css/icons/material-design-iconic-font/fonts/materialdesignicons-webfontdc99.eot	(from https://www.vezzygame.com/admin/extends/dist/css/icons/material-design-iconic-font/css/materialdesignicons.min.css)
21:20:37	617/617	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Jun%202019%2018:20:37%20GMT	https://www.vezzygame.com/admin/extends/dist/css/icons/material-design-iconic-font//fonts/materialdesignicons-webfont.woff2?v=1.8.36	C:/Users/EkremTG/Desktop/xvezzy%20sitesi/www.vezzygame.com/admin/extends/dist/css/icons/material-design-iconic-font/fonts/materialdesignicons-webfontdc99.woff2	(from https://www.vezzygame.com/admin/extends/dist/css/icons/material-design-iconic-font/css/materialdesignicons.min.css)
21:20:38	261608/261608	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2008%20Sep%202018%2021:52:16%20GMT	https://www.vezzygame.com/admin/extends/dist/css/icons/material-design-iconic-font/fonts/materialdesignicons-webfont.eot?v=1.8.36	C:/Users/EkremTG/Desktop/xvezzy%20sitesi/www.vezzygame.com/admin/extends/dist/css/icons/material-design-iconic-font/fonts/materialdesignicons-webfontdc99.eot	(from https://www.vezzygame.com/admin/extends/dist/css/icons/material-design-iconic-font/css/materialdesignicons.min.css)
21:20:38	261608/261608	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2008%20Sep%202018%2021:52:16%20GMT	https://www.vezzygame.com/admin/extends/dist/css/icons/material-design-iconic-font//fonts/materialdesignicons-webfont.eot?	C:/Users/EkremTG/Desktop/xvezzy%20sitesi/www.vezzygame.com/admin/extends/dist/css/icons/material-design-iconic-font/fonts/materialdesignicons-webfontd41d.eot	(from https://www.vezzygame.com/admin/extends/dist/css/icons/material-design-iconic-font/css/materialdesignicons.min.css)
21:20:38	617/617	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Jun%202019%2018:20:38%20GMT	https://www.vezzygame.com/admin/extends/dist/css/icons/material-design-iconic-font//fonts/materialdesignicons-webfont.woff?v=1.8.36	C:/Users/EkremTG/Desktop/xvezzy%20sitesi/www.vezzygame.com/admin/extends/dist/css/icons/material-design-iconic-font/fonts/materialdesignicons-webfontdc99.woff	(from https://www.vezzygame.com/admin/extends/dist/css/icons/material-design-iconic-font/css/materialdesignicons.min.css)
21:20:38	99736/99736	---M--	200	added ('OK')	font/woff2	date:Sat,%2008%20Sep%202018%2021:52:13%20GMT	https://www.vezzygame.com/admin/extends/dist/css/icons/material-design-iconic-font/fonts/materialdesignicons-webfont.woff2?v=1.8.36	C:/Users/EkremTG/Desktop/xvezzy%20sitesi/www.vezzygame.com/admin/extends/dist/css/icons/material-design-iconic-font/fonts/materialdesignicons-webfontdc99.woff2	(from https://www.vezzygame.com/admin/extends/dist/css/icons/material-design-iconic-font/css/materialdesignicons.min.css)
21:20:38	617/617	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Jun%202019%2018:20:38%20GMT	https://www.vezzygame.com/admin/extends/dist/css/icons/material-design-iconic-font//fonts/materialdesignicons-webfont.ttf?v=1.8.36	C:/Users/EkremTG/Desktop/xvezzy%20sitesi/www.vezzygame.com/admin/extends/dist/css/icons/material-design-iconic-font/fonts/materialdesignicons-webfontdc99.ttf	(from https://www.vezzygame.com/admin/extends/dist/css/icons/material-design-iconic-font/css/materialdesignicons.min.css)
21:20:38	129588/129588	---M--	200	added ('OK')	font/woff	date:Sat,%2008%20Sep%202018%2021:52:13%20GMT	https://www.vezzygame.com/admin/extends/dist/css/icons/material-design-iconic-font/fonts/materialdesignicons-webfont.woff?v=1.8.36	C:/Users/EkremTG/Desktop/xvezzy%20sitesi/www.vezzygame.com/admin/extends/dist/css/icons/material-design-iconic-font/fonts/materialdesignicons-webfontdc99.woff	(from https://www.vezzygame.com/admin/extends/dist/css/icons/material-design-iconic-font/css/materialdesignicons.min.css)
